album_name,track_title,track_n,lyric,line
Scaled and Icy,Formidable,8,But you should know,32
Scaled and Icy,Formidable,8,I might be cynical towards you,33
Scaled and Icy,Formidable,8,I'm just worried my loyalty will bore you,34
Scaled and Icy,Formidable,8,"Yeah, yeah, yeah, I can die with you",35
Scaled and Icy,Formidable,8,Just let me know,36
Scaled and Icy,Formidable,8,"Yeah, yeah, yeah, I can die with you",37
Scaled and Icy,Formidable,8,Just let me know,38
Scaled and Icy,Bounce Man,9,"You should bounce, bounce, bounce man",1
Scaled and Icy,Bounce Man,9,"Come to the house, man, I'll let my old lady know",2
Scaled and Icy,Bounce Man,9,"You'll be in and out, out, out man",3
Scaled and Icy,Bounce Man,9,"Float you a couple bands, then you head to Mexico, ha",4
Scaled and Icy,Bounce Man,9,"(I'll let my old lady know) what you do, man?",5
Scaled and Icy,Bounce Man,9,My friend (then you head to Mexico),6
Scaled and Icy,Bounce Man,9,"Yeah, yeah",7
Scaled and Icy,Bounce Man,9,I-I-I don't know if you've got your phone,8
Scaled and Icy,Bounce Man,9,'Cause this went straight to voicemail,9
Scaled and Icy,Bounce Man,9,And my wife saw your face on the nightly news,10
Scaled and Icy,Bounce Man,9,"Oh boy, what'd you do? Don't matter now",11
Scaled and Icy,Bounce Man,9,"If you need a piece, I'll break it down (break it down)",12
Scaled and Icy,Bounce Man,9,"You should bounce, bounce, bounce man",13
Scaled and Icy,Bounce Man,9,"Come to the house, man, I'll let my old lady know",14
Scaled and Icy,Bounce Man,9,"You'll be in and out, out, out man",15
Scaled and Icy,Bounce Man,9,Float you a couple bands,16
Scaled and Icy,Bounce Man,9,then you head to Mexico,17
Scaled and Icy,Bounce Man,9,Yeah I told you all along,18
Scaled and Icy,Bounce Man,9,running away don't make you wrong,19
Scaled and Icy,Bounce Man,9,"Before you bounce, bounce, bounce man",20
Scaled and Icy,Bounce Man,9,"Come to the house, man, we'll sing one more song",21
Scaled and Icy,Bounce Man,9,So long,22
Scaled and Icy,Bounce Man,9,(I'll let my old lady know),23
Scaled and Icy,Bounce Man,9,(So long),24
Scaled and Icy,Bounce Man,9,(Then you head to Mexico),25
Scaled and Icy,Bounce Man,9,"If they come a-knocking (pop, pop, pop)",26
Scaled and Icy,Bounce Man,9,"Ain't no stopping me, for you",27
Scaled and Icy,Bounce Man,9,Just let me know you're good on your amenities,28
Scaled and Icy,Bounce Man,9,Got soldiers on my pedigree,29
Scaled and Icy,Bounce Man,9,If you don't reply (if you don't),30
Scaled and Icy,Bounce Man,9,I'll know you must have crossed state lines,31
Scaled and Icy,Bounce Man,9,"She's been crying, but I'll tell her you're fine",32
Scaled and Icy,Bounce Man,9,Don't matter now,33
Scaled and Icy,Bounce Man,9,"If you need a piece, I'll break it down (break it down)",34
Scaled and Icy,Bounce Man,9,"You should bounce, bounce, bounce man",35
Scaled and Icy,Bounce Man,9,"Come to the house, man, I'll let my old lady know",36
Scaled and Icy,Bounce Man,9,"You'll be in and out, out, out man",37
Scaled and Icy,Bounce Man,9,Float you a couple bands,38
Scaled and Icy,Bounce Man,9,then you head to Mexico,39
Scaled and Icy,Bounce Man,9,"Yeah I told you all along, running away don't make you wrong",40
Scaled and Icy,Bounce Man,9,"Before you bounce, bounce, bounce man",41
Scaled and Icy,Bounce Man,9,"Come to the house, man, we'll sing one more song",42
Scaled and Icy,Bounce Man,9,So long,43
Scaled and Icy,Bounce Man,9,"(Da-da-da, ba-da-da-da)",44
Scaled and Icy,Bounce Man,9,(I'll let my old lady know),45
Scaled and Icy,Bounce Man,9,(So long),46
Scaled and Icy,Bounce Man,9,"(Da-da-da, ba-da-da-da)",47
Scaled and Icy,Bounce Man,9,(Then you head to Mexico),48
Scaled and Icy,Bounce Man,9,Yeah I told you all along,49
Scaled and Icy,Bounce Man,9,running away don't make you wrong,50
Scaled and Icy,Bounce Man,9,"Before you bounce, bounce, bounce man",51
Scaled and Icy,Bounce Man,9,"Come to the house, man, we'll sing one more song",52
Scaled and Icy,Bounce Man,9,So long,53
Scaled and Icy,No Chances,10,"We come for you, no chances",1
Scaled and Icy,No Chances,10,"We come for you, no chances",2
Scaled and Icy,No Chances,10,In my house shoes in a foot race,3
Scaled and Icy,No Chances,10,In this house we got feng shui,4
Scaled and Icy,No Chances,10,Get the door to blow you away,5
Scaled and Icy,No Chances,10,"Flamethrower, you a switchblade",6
Scaled and Icy,No Chances,10,Feet planted on grip tape,7
Scaled and Icy,No Chances,10,"With my shoulders squared, and my back straight",8
Scaled and Icy,No Chances,10,Got a good base and a loose tongue,9
Scaled and Icy,No Chances,10,Notorious in the octagon,10
Scaled and Icy,No Chances,10,Now mm bada-dum bada-dum dum,11
Scaled and Icy,No Chances,10,We got people on the way,12
Scaled and Icy,No Chances,10,We want you home in one piece now,13
Scaled and Icy,No Chances,10,"(Run away, run away)",14
Scaled and Icy,No Chances,10,Mm bada-dum bada-dum dum,15
Scaled and Icy,No Chances,10,We get bodies every day,16
Scaled and Icy,No Chances,10,We want you home in one piece now,17
Scaled and Icy,No Chances,10,"We come for you, no chances",18
Scaled and Icy,No Chances,10,"We come for you, no chances",19
Scaled and Icy,No Chances,10,How'd you get the location?,20
Scaled and Icy,No Chances,10,Put together pieces?,21
Scaled and Icy,No Chances,10,They say they sell the information,22
Scaled and Icy,No Chances,10,In those terms of agreement,23
Scaled and Icy,No Chances,10,We spent some weekends on the grind,24
Scaled and Icy,No Chances,10,"Surveillances outside, we see when you arrive",25
Scaled and Icy,No Chances,10,Ride or die my son,26
Scaled and Icy,No Chances,10,Spent some weekends on the grind,27
Scaled and Icy,No Chances,10,"Surveillances outside, we see when you arrive",28
Scaled and Icy,No Chances,10,Ride or die my son,29
Scaled and Icy,No Chances,10,Mm bada-dum bada-dum dum,30
Scaled and Icy,No Chances,10,We got people on the way,31
Scaled and Icy,No Chances,10,We want you home in one piece now,32
Scaled and Icy,No Chances,10,"(Run away, run away)",33
Scaled and Icy,No Chances,10,Mm bada-dum bada-dum dum,34
Scaled and Icy,No Chances,10,We get bodies every day,35
Scaled and Icy,No Chances,10,We want you home in one piece now,36
Scaled and Icy,No Chances,10,"(Run away, run away)",37
Scaled and Icy,No Chances,10,Mm bada-dum bada-dum dum,38
Scaled and Icy,No Chances,10,Mm bada-dum bada-dum dum,39
Scaled and Icy,No Chances,10,We got people on the way,40
Scaled and Icy,No Chances,10,We want you home in one piece now,41
Scaled and Icy,No Chances,10,"(Run away, run away)",42
Scaled and Icy,No Chances,10,Mm bada-dum bada-dum dum,43
Scaled and Icy,No Chances,10,We get bodies every day,44
Scaled and Icy,No Chances,10,We want you home in one piece now,45
Scaled and Icy,No Chances,10,"(We come for you, no chances)",46
Scaled and Icy,No Chances,10,"(We come for you, no chances)",47
Scaled and Icy,No Chances,10,(We-we-we),48
Scaled and Icy,Redecorate,11,Taking inventory of his life,1
Scaled and Icy,Redecorate,11,Seeing snapshots chronologically inline,2
Scaled and Icy,Redecorate,11,Something told him he should look around and tidy up,3
Scaled and Icy,Redecorate,11,He collected many things but never quite enough,4
Scaled and Icy,Redecorate,11,Tried looking at it from a new perspective,5
Scaled and Icy,Redecorate,11,Flat on his back but he still heard the directive,6
Scaled and Icy,Redecorate,11,Orders from that corner where that shadow always lived,7
Scaled and Icy,Redecorate,11,"Never asked permission, he just hopes that they'd forgive",8
Scaled and Icy,Redecorate,11,I don't want to go on like this,9
Scaled and Icy,Redecorate,11,At least let me clean my room,10
Scaled and Icy,Redecorate,11,I don't want to leave like this,11
Scaled and Icy,Redecorate,11,'Cause the last thing I want to do is,12
Scaled and Icy,Redecorate,11,Make my people make decisions,13
Scaled and Icy,Redecorate,11,"Wondering what to do, oh",14
Scaled and Icy,Redecorate,11,Should they keep it on display,15
Scaled and Icy,Redecorate,11,Or redecorate?,16
Scaled and Icy,Redecorate,11,"Blankets over mirrors, she tends to like it",17
Scaled and Icy,Redecorate,11,She's not afraid of her reflection,18
Scaled and Icy,Redecorate,11,But of what she might see behind it,19
Scaled and Icy,Redecorate,11,She had plans to change her name (yeah),20
Scaled and Icy,Redecorate,11,Just not the traditional way (yeah),21
Scaled and Icy,Redecorate,11,Haunted by a couple big mistakes,22
Scaled and Icy,Redecorate,11,She covers all the dents with the way she decorates,23
Scaled and Icy,Redecorate,11,Then one night she got cold with no blankets on her bed,24
Scaled and Icy,Redecorate,11,"So she ripped them off the mirror, stepped back and she said",25
Scaled and Icy,Redecorate,11,I don't want to go on like this,26
Scaled and Icy,Redecorate,11,At least let me clean my room,27
Scaled and Icy,Redecorate,11,I don't want to leave like this,28
Scaled and Icy,Redecorate,11,'Cause the last thing I want to do is,29
Scaled and Icy,Redecorate,11,Make my people make decisions,30
Scaled and Icy,Redecorate,11,"Wondering what to do, oh",31
Scaled and Icy,Redecorate,11,Should they keep it on display,32
Scaled and Icy,Redecorate,11,Or redecorate?,33
Scaled and Icy,Redecorate,11,With the bells and the whistles scaled back,34
Scaled and Icy,Redecorate,11,Like an isolated track,35
Scaled and Icy,Redecorate,11,And he feels trapped when he's not inebriated,36
Scaled and Icy,Redecorate,11,Fair to say he's fairly sedated most days of the week,37
Scaled and Icy,Redecorate,11,He might have made it if he'd lived on a different street,38
Scaled and Icy,Redecorate,11,"I repeat, scaled back and isolated",39
Scaled and Icy,Redecorate,11,He says he likes an open schedule but he mostly hates it,40
Scaled and Icy,Redecorate,11,"If you're running to his room, take a breath before you break-in",41
Scaled and Icy,Redecorate,11,"Put your ear up to the door, tell me can you hear him saying?",42
Scaled and Icy,Redecorate,11,I don't want to go like this,43
Scaled and Icy,Redecorate,11,At least let me clean my room,44
Scaled and Icy,Redecorate,11,I don't want to leave like this,45
Scaled and Icy,Redecorate,11,'Cause the last thing I want to do is,46
Scaled and Icy,Redecorate,11,Make my people make decisions,47
Scaled and Icy,Redecorate,11,"Wondering what to do, oh",48
Scaled and Icy,Redecorate,11,Should they keep it on display,49
Scaled and Icy,Redecorate,11,Or redecorate?,50
Scaled and Icy,Redecorate,11,I don't want to go like this (go like this),51
Scaled and Icy,Redecorate,11,At least let me clean my room (clean my room),52
Scaled and Icy,Redecorate,11,I don't want to leave like this (leave like this),53
Scaled and Icy,Redecorate,11,'Cause the last thing I want to do is (to do is),54
Scaled and Icy,Redecorate,11,Make my people make decisions,55
Scaled and Icy,Redecorate,11,"Wondering what to do, oh",56
Scaled and Icy,Redecorate,11,Should they keep it on display,57
Scaled and Icy,Redecorate,11,Or redecorate?,58
Scaled and Icy,Redecorate,11,Or redecorate?,59
Scaled and Icy,Redecorate,11,Or redecorate?,60
Clancy,Overcompensate,1,Diese kleine unheimliche Insel hat mich zu einer Waffe gemacht,1
Clancy,Overcompensate,1,Wir glauben beide-,2
Clancy,Overcompensate,1,Cette petite île étrange a fait de moi une arme,3
Clancy,Overcompensate,1,Nous croyons tous les deux que nous pouvons l'utiliser,4
Clancy,Overcompensate,1,Pour changer l'élan de cette guerre,5
Clancy,Overcompensate,1,Esta pequeña isla misteriosa me ha convertido en un arma,6
Clancy,Overcompensate,1,Ambos creemos que podemos usarla,7
Clancy,Overcompensate,1,Para cambiar el impulso de esta guerra,8
Clancy,Overcompensate,1,Welcome back to Trench,9
Clancy,Overcompensate,1,Welcome back to Trench,10
Clancy,Overcompensate,1,I created this world,11
Clancy,Overcompensate,1,To feel some control,12
Clancy,Overcompensate,1,Destroy it if I want,13
Clancy,Overcompensate,1,"So I sing, ""Sahlo",14
Clancy,Overcompensate,1,Folina,15
Clancy,Overcompensate,1,"Sahlo folina""",16
Clancy,Overcompensate,1,"Wait, what? Wait, what?",17
Clancy,Overcompensate,1,"Wait, what? Wait, what?",18
Clancy,Overcompensate,1,"Earned my stripes, 300 tracks in my Adidas track jacket",19
Clancy,Overcompensate,1,"Bless your ear holes while you react, acting",20
Clancy,Overcompensate,1,"Gobsmacked, don't hesitate",21
Clancy,Overcompensate,1,But maybe overcompensate,22
Clancy,Overcompensate,1,"I feel like I was just here, same twitchin' in my eyes",23
Clancy,Overcompensate,1,Don't sleep on a boy who can't fall asleep twice,24
Clancy,Overcompensate,1,In the same night and won't hesitate,25
Clancy,Overcompensate,1,To maybe overcompensate,26
Clancy,Overcompensate,1,"I said, I fly by the dangerous bend symbol (wait, what? Wait, what?)",27
Clancy,Overcompensate,1,"Mm, don't hesitate to maybe overcompensate",28
Clancy,Overcompensate,1,"And then by the time I catch in my peripheral (wait, what? Wait, what?)",29
Clancy,Overcompensate,1,"Mm, don't hesitate to maybe overcompensate",30
Clancy,Overcompensate,1,"Where I'm from, I was born right here, just now",31
Clancy,Overcompensate,1,Originated right in front of your eyes,32
Clancy,Overcompensate,1,"If you can't see, I am Clancy, prodigal son",33
Clancy,Overcompensate,1,"Done running, come up with Josh Dun, wanted dead or alive",34
Clancy,Overcompensate,1,"So now you pick who you serve, you bow to the masses",35
Clancy,Overcompensate,1,Get kicked to the curb for passin' the classes,36
Clancy,Overcompensate,1,"Half empty, half full, save half for your taxes",37
Clancy,Overcompensate,1,Then overtake your former self,38
Clancy,Overcompensate,1,"I fly by the dangerous bend symbol (wait, what? Wait, what?)",39
Clancy,Overcompensate,1,"Mm, don't hesitate to maybe overcompensate",40
Clancy,Overcompensate,1,"And then by the time I catch in my peripheral (wait, what? Wait, what?)",41
Clancy,Overcompensate,1,"Mm, don't hesitate to maybe overcompensate",42
Clancy,Overcompensate,1,"Days feel like a perfect length, I don't need 'em any longer",43
Clancy,Overcompensate,1,"But for goodness sake, do the years seem",44
Clancy,Overcompensate,1,"Way too short for my soul, corazón?",45
Clancy,Overcompensate,1,"Way too short for my soul, corazón",46
Clancy,Overcompensate,1,"Days feel like a perfect length, I don't need them any longer",47
Clancy,Overcompensate,1,"But for goodness' sake, do the years seem",48
Clancy,Overcompensate,1,"Way too short for my soul, corazón?",49
Clancy,Overcompensate,1,"Way too short for my soul, corazón",50
Clancy,Overcompensate,1,"Earned my stripes, 300 tracks in my Adidas track jacket",51
Clancy,Overcompensate,1,"Bless your ear holes while you react, acting",52
Clancy,Overcompensate,1,"Gobsmacked, don't hesitate",53
Clancy,Overcompensate,1,To maybe overcompensate,54
Clancy,Overcompensate,1,"I said, I fly by the dangerous bend symbol (wait, what? Wait, what?)",55
Clancy,Overcompensate,1,"Mm, don't hesitate to maybe overcompensate",56
Clancy,Overcompensate,1,"And then by the time I catch in my peripheral (wait, what? Wait, what?)",57
Clancy,Overcompensate,1,"Mm, don't hesitate to maybe overcompensate",58
Clancy,Next Semester,2,Stand up straight now (ooh),1
Clancy,Next Semester,2,Can't break down (ooh),2
Clancy,Next Semester,2,Graduate now (ooh),3
Clancy,Next Semester,2,"I don't wanna be here, I don't wanna be here",4
Clancy,Next Semester,2,It's a taste test (ooh),5
Clancy,Next Semester,2,Of what I hate less (ooh),6
Clancy,Next Semester,2,Can you die of anxiousness? (Ooh),7
Clancy,Next Semester,2,"I don't wanna be here, I don't wanna be here",8
Clancy,Next Semester,2,What's about to happen? What's about to happen?,9
Clancy,Next Semester,2,I remember,10
Clancy,Next Semester,2,I remember certain things,11
Clancy,Next Semester,2,What I was wearing,12
Clancy,Next Semester,2,The yellow dashes in the street,13
Clancy,Next Semester,2,I prayed those lights would take me home,14
Clancy,Next Semester,2,"Then I heard, ""Hey, kid, get out of the road!""",15
Clancy,Next Semester,2,"I don't wanna be here, I don't wanna be here",16
Clancy,Next Semester,2,Can't feel my legs (ooh),17
Clancy,Next Semester,2,I might suffocate (ooh),18
Clancy,Next Semester,2,There's a pressure in my chest (ooh),19
Clancy,Next Semester,2,"I don't wanna be here, I don't wanna be here",20
Clancy,Next Semester,2,What's about to happen? What's about to happen?,21
Clancy,Next Semester,2,I remember,22
Clancy,Next Semester,2,I remember certain things,23
Clancy,Next Semester,2,What I was wearin',24
Clancy,Next Semester,2,The yellow dashes in the street,25
Clancy,Next Semester,2,I prayed those lights would take me home,26
Clancy,Next Semester,2,"Then I heard, ""Hey, kid, get out of the road!""",27
Clancy,Next Semester,2,Can't change what you've done,28
Clancy,Next Semester,2,Start fresh next semester,29
Clancy,Next Semester,2,I remember,30
Clancy,Next Semester,2,I remember certain things,31
Clancy,Next Semester,2,What I was wearin',32
Clancy,Next Semester,2,The yellow dashes in the street,33
Clancy,Next Semester,2,I prayed those lights would take me home,34
Clancy,Next Semester,2,"Then I heard, ""Hey, kid, get out of the road!""",35
Clancy,Next Semester,2,And then he slowed down,36
Clancy,Next Semester,2,"(Oh, whoa, oh, oh-whoa, Oh) And rolled down his window",37
Clancy,Next Semester,2,And he said,38
Clancy,Next Semester,2,Can't change what you've done,39
Clancy,Next Semester,2,Start fresh next semester,40
Clancy,Next Semester,2,It's a taste test,41
Clancy,Next Semester,2,Of what I hate less,42
Clancy,Next Semester,2,I don't wanna be here,43
Clancy,Next Semester,2,Start fresh with the new year,44
Clancy,Next Semester,2,"(Oh, ah, oh, oh-whoa)",45
Clancy,Next Semester,2,"(Oh, ah, oh, oh-whoa)",46
Clancy,Next Semester,2,Can't change what you've done,47
Clancy,Next Semester,2,Start fresh next semester,48
Clancy,Backslide,3,I don't wanna...,1
Clancy,Backslide,3,"Rat race, place to place, adding weight",2
Clancy,Backslide,3,"Tendencies on repeat, innit",3
Clancy,Backslide,3,Benefit from a shoe with no lace,4
Clancy,Backslide,3,Take the seat with the crease in it,5
Clancy,Backslide,3,I don't mind if it's lonely,6
Clancy,Backslide,3,I don't mind if it's fair,7
Clancy,Backslide,3,"I don't care, you control me",8
Clancy,Backslide,3,Leading me anywhere,9
Clancy,Backslide,3,I don't wanna backslide to where I've started from,10
Clancy,Backslide,3,There's no chance I will shake this again,11
Clancy,Backslide,3,"'Cause I feel the pull, water's over my head",12
Clancy,Backslide,3,Strength enough for one more time,13
Clancy,Backslide,3,Reach my hand above the tide,14
Clancy,Backslide,3,I'll take anything you have if you could throw me a line,15
Clancy,Backslide,3,I should've loved you better,16
Clancy,Backslide,3,Do you think that now's the time you should let go?,17
Clancy,Backslide,3,It's over my head,18
Clancy,Backslide,3,Bad place on a hundred dollar bass,19
Clancy,Backslide,3,Kind of wishing that I never did Saturday,20
Clancy,Backslide,3,Is that a stain? You should change,21
Clancy,Backslide,3,Are you doing good? Did you solve all of your problems?,22
Clancy,Backslide,3,"Thanks for asking, in a way, but",23
Clancy,Backslide,3,Accidentally uncovered a new one yesterday,24
Clancy,Backslide,3,What happened to what I brushed under the rug?,25
Clancy,Backslide,3,I used to be the champion of a world you can't see,26
Clancy,Backslide,3,Now I'm drowning in logistics,27
Clancy,Backslide,3,I don't wanna backslide to where I've started from,28
Clancy,Backslide,3,There's no chance I will shake this again,29
Clancy,Backslide,3,"'Cause I feel the pull, water's over my head",30
Clancy,Backslide,3,Strength enough for one more time,31
Clancy,Backslide,3,Reach my hand above the tide,32
Clancy,Backslide,3,I'll take anything you have if you could throw me a line,33
Clancy,Backslide,3,I should've loved you better,34
Clancy,Backslide,3,Do you think that now's the time you should let go?,35
Clancy,Backslide,3,it's over my head,36
Clancy,Backslide,3,(I don't mind if it's fair) you should let go,37
Clancy,Backslide,3,(I don't care you control me) it's over my head,38
Clancy,Backslide,3,(Leading me anywhere),39
Clancy,Backslide,3,I'll take anything you have if you could throw me a line,40
Clancy,Backslide,3,I should've loved you better,41
Clancy,Backslide,3,Do you think that now's the time you should let go?,42
Clancy,Backslide,3,It's over my head,43
Clancy,Backslide,3,You should let go,44
Clancy,Backslide,3,It's over my head,45
Clancy,Backslide,3,I don't wanna backslide,46
Clancy,Midwest Indigo,4,Reaching out on my way home,1
Clancy,Midwest Indigo,4,"You can be so cold, I'll try again",2
Clancy,Midwest Indigo,4,You make me sad and second-guess myself,3
Clancy,Midwest Indigo,4,You can be so cold,4
Clancy,Midwest Indigo,4,Reaching out on my way home,5
Clancy,Midwest Indigo,4,"You can be so cold, I'll try again",6
Clancy,Midwest Indigo,4,You make me sad and second-guess myself,7
Clancy,Midwest Indigo,4,"You can be so cold, Midwest Indigo",8
Clancy,Midwest Indigo,4,Running late so I didn't have the time,9
Clancy,Midwest Indigo,4,To scrape the frosted windshield,10
Clancy,Midwest Indigo,4,Like we're barely scrapin' by,11
Clancy,Midwest Indigo,4,Concentrate on the little gap in the ice,12
Clancy,Midwest Indigo,4,That seems to be about as wide as our chances,13
Clancy,Midwest Indigo,4,Did you pull up yet?,14
Clancy,Midwest Indigo,4,Not yet,15
Clancy,Midwest Indigo,4,Did you forget we're tight on time?,16
Clancy,Midwest Indigo,4,Reaching out on my way home,17
Clancy,Midwest Indigo,4,"You can be so cold, I'll try again",18
Clancy,Midwest Indigo,4,You make me sad and second-guess myself,19
Clancy,Midwest Indigo,4,"You can be so cold, Midwest Indigo",20
Clancy,Midwest Indigo,4,Cloud coverage matched my outfit to a knife,21
Clancy,Midwest Indigo,4,I requested counsel with the counselor,22
Clancy,Midwest Indigo,4,And he cancelled twice,23
Clancy,Midwest Indigo,4,"It's a different blue, it's deeper than it's been",24
Clancy,Midwest Indigo,4,I'll be pulling into the parking lot before the heat kicks in,25
Clancy,Midwest Indigo,4,What's your ETA?,26
Clancy,Midwest Indigo,4,Two minutes,27
Clancy,Midwest Indigo,4,"Chill out, man, we're right on time",28
Clancy,Midwest Indigo,4,Reachin' out on my way home,29
Clancy,Midwest Indigo,4,"You can be so cold, I'll try again",30
Clancy,Midwest Indigo,4,You make me sad and second-guess myself,31
Clancy,Midwest Indigo,4,"You can be so cold, Midwest Indigo",32
Clancy,Midwest Indigo,4,And I want love and sunny days,33
Clancy,Midwest Indigo,4,I'm a bit too old to run away,34
Clancy,Midwest Indigo,4,You make me sad and second-guess myself,35
Clancy,Midwest Indigo,4,You can be so cold,36
Clancy,Midwest Indigo,4,You can be so cold,37
Clancy,Midwest Indigo,4,Midwest Indigo,38
Clancy,Routines in the Night,5,"Walk the layout, routines in the night",1
Clancy,Routines in the Night,5,"Some doors have ""Stay out"" spray-painted in white",2
Clancy,Routines in the Night,5,"While all the world's asleep, I walk around instead",3
Clancy,Routines in the Night,5,"Through the memories, down the halls of my head",4
Clancy,Routines in the Night,5,"Walk the layout, routines in the night",5
Clancy,Routines in the Night,5,"Some doors have ""Stay out"" spray-painted in white",6
Clancy,Routines in the Night,5,"While all the world's asleep, I walk around instead",7
Clancy,Routines in the Night,5,"Through the memories, down the halls of my head",8
Clancy,Routines in the Night,5,"Here comes a new night, but I'll send it through",9
Clancy,Routines in the Night,5,I'll probably jump on the next one,10
Clancy,Routines in the Night,5,I'm testing the limits of what a mind can do,11
Clancy,Routines in the Night,5,I'm keeping my eyelids up no matter what,12
Clancy,Routines in the Night,5,"So beautiful, the space between",13
Clancy,Routines in the Night,5,A painful reminder and a terrible dream,14
Clancy,Routines in the Night,5,I've been here before and I've got time,15
Clancy,Routines in the Night,5,"I'll give you the tour, show you why I",16
Clancy,Routines in the Night,5,"Walk the layout, routines in the night",17
Clancy,Routines in the Night,5,"Some doors have ""Stay out"" spray-painted in white",18
Clancy,Routines in the Night,5,"While all the world's asleep, I walk around instead",19
Clancy,Routines in the Night,5,"Through the memories, down the halls of my head",20
Clancy,Routines in the Night,5,"Reoccurring, keeps comin' around",21
Clancy,Routines in the Night,5,"REM cycle skip, night psycho trip",22
Clancy,Routines in the Night,5,It's reassuring you keep comin' around,23
Clancy,Routines in the Night,5,It's tough to find good company,24
Clancy,Routines in the Night,5,"Reoccurring, days blurring",25
Clancy,Routines in the Night,5,I'm still learning what this is,26
Clancy,Routines in the Night,5,Just keep me company,27
Clancy,Routines in the Night,5,"So beautiful, the space between",28
Clancy,Routines in the Night,5,A painful reminder and a terrible dream,29
Clancy,Routines in the Night,5,I've been here before and I've got time,30
Clancy,Routines in the Night,5,"I'll give you the tour, show you why I",31
Clancy,Routines in the Night,5,I'll show you why I,32
Clancy,Routines in the Night,5,I'll show you why I,33
Clancy,Routines in the Night,5,"Walk the layout, routines in the night",34
Clancy,Routines in the Night,5,"Some doors have ""Stay out"" spray-painted in white",35
Clancy,Routines in the Night,5,"While all the world's asleep, I walk around instead",36
Clancy,Routines in the Night,5,"Through the memories, down the halls of my head",37
Clancy,Routines in the Night,5,"Walk the layout, routines in the night",38
Clancy,Routines in the Night,5,"Some doors have ""Stay out"" spray-painted in white",39
Clancy,Routines in the Night,5,"While all the world's asleep, I walk around instead",40
Clancy,Routines in the Night,5,"Through the memories, down the halls of my head",41
Clancy,Routines in the Night,5,Bring it!,42
Clancy,Routines in the Night,5,"Keeps comin' around, keeps comin' around, keeps comin' around",43
Clancy,Routines in the Night,5,Lost in the halls of my head,44
Clancy,Routines in the Night,5,Bring it!,45
Clancy,Routines in the Night,5,"Keeps comin' around, keeps comin' around, keeps comin' around",46
Clancy,Routines in the Night,5,Lost in the halls of my head,47
Clancy,Vignette,6,Not sure when it started,1
Clancy,Vignette,6,Peelin' from his bones,2
Clancy,Vignette,6,Piece it back together all alone,3
Clancy,Vignette,6,Hope it held together long enough for he,4
Clancy,Vignette,6,To pitch the greener grasses and hope that she would agree,5
Clancy,Vignette,6,"Fresh off a binger in the woods, flesh covered in bites",6
Clancy,Vignette,6,"Testing what is real, what is good. Man, it's been a long night",7
Clancy,Vignette,6,It's a tribute to zombies of which I've become,8
Clancy,Vignette,6,Where do I go from here? Where do I go from here?,9
Clancy,Vignette,6,"Clinging to promises, fighting off the vignette",10
Clancy,Vignette,6,"Tunnels cave, visions fade, swallowed by the vignette",11
Clancy,Vignette,6,"He's thinking, ""There's no way I'm headed there""",12
Clancy,Vignette,6,"Always sure-footed, educated, and was never scared",13
Clancy,Vignette,6,Now he can't hold out his hand without it shaking,14
Clancy,Vignette,6,Hounded by a bunch of dead when the search party found him,15
Clancy,Vignette,6,"Fresh off a binger in the woods, flesh covered in bites",16
Clancy,Vignette,6,"Testing what is real, what is good. Man, it's been a long night",17
Clancy,Vignette,6,It's a tribute to zombies of which I've become,18
Clancy,Vignette,6,Where do I go from here? Where do I go from here?,19
Clancy,Vignette,6,"Clinging to promises, fighting off the vignette",20
Clancy,Vignette,6,"Tunnels cave, visions fade, swallowed by the vignette",21
Clancy,Vignette,6,"No, not me, it's for a friend",22
Clancy,Vignette,6,"No-no, not me, it's for a friend",23
Clancy,Vignette,6,"No, not me, it's for a friend",24
Clancy,Vignette,6,"No-no, not me, it's for a friend",25
Clancy,Vignette,6,Denial,26
Clancy,Vignette,6,"Clinging to promises, fighting off the vignette",27
Clancy,Vignette,6,"Tunnels cave, visions fade, swallowed by the vignette",28
Clancy,Vignette,6,"No, not me, it's for a friend (mmm)",29
Clancy,Vignette,6,"No-no, not me, it's for a friend (mmm)",30
Clancy,Vignette,6,"No, not me, it's for a friend (mmm)",31
Clancy,Vignette,6,"No-no, not me, it's for a friend",32
Clancy,Vignette,6,Denial,33
Clancy,Vignette,6,"No, not me, it's for a friend",34
Clancy,Vignette,6,"No-no, not me, it's for a friend",35
Clancy,Vignette,6,"No, not me, it's for a friend",36
Clancy,Vignette,6,"No-no, not me, it's for a friend",37
Clancy,Vignette,6,Denial,38
Clancy,The Craving (Jenna's version),7,"Hm-mm, hm-mm, hm-mm, hm-mm",1
Clancy,The Craving (Jenna's version),7,"Hm-mm, hm-mm, hm-mm",2
Clancy,The Craving (Jenna's version),7,Seems I get in my own way,3
Clancy,The Craving (Jenna's version),7,"The more I think, the less I say",4
Clancy,The Craving (Jenna's version),7,I hope I communicate the craving,5
Clancy,The Craving (Jenna's version),7,Now I see intentions don't mean much,6
Clancy,The Craving (Jenna's version),7,"Say enough, say enough",7
Clancy,The Craving (Jenna's version),7,"Did I let her know, let her know?",8
Clancy,The Craving (Jenna's version),7,If I found my body in chains,9
Clancy,The Craving (Jenna's version),7,I'd lay down and wait,10
Clancy,The Craving (Jenna's version),7,"And hope she looks for me (ooh-ooh, ooh)",11
Clancy,The Craving (Jenna's version),7,And hope she looks for me,12
